Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Nigeria,NGA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.65373993,,,,,,,,,,,,66.76743,,,,,61.25405,,,,,,,,,,71.25571,
Nicaragua,NIC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.76049,,,,78.09643,,,,,,,,,,82.43855,,,,
Netherlands,NLD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,31.67275047,,,,,,,,,,49.22002029,,,,,,,,,,62.70801,,,,,,,,,,71.70838,,,,,,,78.59134,
Nauru,NRU,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.86234,,,,,89.99932,,90.24303,,,,94.99074,96.63287,96.63083,97.02387,96.98942,
Other small states,OSS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,75.01056671,75.32389832,75.6346283,75.99620819,76.49266052,76.73342896,77.32775116,77.77439117,78.14874268,78.58985901,79.05249023,79.29577637,79.6606369,80.21820831,80.71047974,81.51972198,81.95762634,82.12239838,82.84951782,83.5859375,84.14945984,84.46324921,84.97341156,84.33914948,83.50193787,84.39907837,83.96073151,84.60373,84.91976,85.04676,85.14064,85.48943,87.25156,86.29315,86.57522,86.92557,
Pakistan,PAK,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,35.38064957,,,,,,,,,,,,,,,,,55.29661179,,,,,,,64.06048,67.65184,,68.8661,68.62762,68.90061,66.99114,69.85822,68.62934,69.06681,,,71.116,,
Panama,PAN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,88.09651947,,,,,,,,,,89.33695984,,,,,,,,,,92.54793,,,,,,,,,,94.70741,,,,,,,,95.96893,
Peru,PER,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,90.1435318,,,,,,,,,,,,92.85101318,,,,,,,,,,,93.4607,93.71831,94.22582,94.85703,,,,,96.95013,,96.94898,97.10638,97.18846,97.03974,97.12137,
Philippines,PHL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,83.88928986,,,,,,,,,,93.97168732,,,,93.30285645,,,,,,92.545,,,91.63449,,,,,95.01213,,,,,96.00834,,98.12325,,,,
Palau,PLW,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,93.2873764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.46721,,96.81275,,,,
Papua New Guinea,PNG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.44522,,,,,,,,,,65.29,,,,,,,,,
Poland,POL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,99.27516937,,,,,,,,,,99.27516937,,,,,,,,,,99.27516937,,,,,,,,,,99.27517,,,,,,,,,,,
Pre-demographic dividend,PRE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,62.10803986,62.72148895,63.08438873,63.71282959,64.15083313,64.21658325,64.8004837,65.23094177,65.66333771,65.77639008,66.23246765,66.97415924,67.66661835,68.49208832,67.20565796,68.01136017,68.48578644,68.4851532,69.85823059,69.1785202,67.33590698,66.53639221,65.60646057,65.41561127,65.50633,66.81902,68.18914,68.18137,68.79395,69.12994,69.56182,70.12988,70.6175,
Puerto Rico,PRI,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,87.74803162,,,,,,,,,,89.50269318,,,,,,,,,,,,,,,,,,,,91.33078,,,,,,,92.38996,,
"Korea, Dem. People’s Rep.",PRK,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99888,,,,,,,,,,,
Portugal,PRT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,84.83334351,,,,,,,,,,91.58705902,,,,,,,,,,,,,,,,,,,,96.28558,,,,,,,97.35362,
Paraguay,PRY,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,81.08306885,,,,,,,,,,92.00015259,,,,,,,,,,,,,,,95.71238,94.12632,94.36773,94.81315,,94.81725,95.66619,95.87412,96.2543,95.47606,,94.51148,
West Bank and Gaza,PSE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.24350739,,,,,,,96.54279,,97.07989,97.23721,94.88419,97.43125,97.62902,97.857,98.1918,98.39109,98.40231,98.4809,98.60784,,98.65776,
Pacific island small states,PSS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.59899902,90.65914154,90.82528687,90.99201202,91.15175629,91.3017807,91.47499084,,,,,,,,,,,,,,93.02028,93.04525,93.07323,,
Post-demographic dividend,PST,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,76.79582977,,,,,,,,,,,84.24456024,,,,,,,89.10427,,,93.80682,94.2906,95.11571,,,,90.34343,91.04652,,92.88156,93.14446,,
Romania,ROU,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.53202057,,,,,,,,,,98.4044,,,,,,,,,99.03429,,,,,,,99.10801,
Russian Federation,RUS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.45623779,,,,,,,,,,,,,99.69408,,,,,,,,99.72831,,,,,,,,99.72516,
Rwanda,RWA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,50.82326126,,,,,,,,,,,,,,,,,,,,,,71.41938,,,,,,,,,,71.13054,,72.44518,,76.14973,,,,77.5588,
South Asia,SAS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,49.83835983,49.84630966,50.43283081,50.99378967,51.51330948,52.02640915,51.86492157,53.02721024,53.5567894,54.0771904,54.59061813,55.08856964,55.5811615,57.04936981,57.67573929,58.27148056,58.33132935,59.8572998,60.89709854,61.52906036,62.1688385,62.80709076,63.44421005,68.60553741,69.13890076,69.6803894,69.85626984,70.73000336,71.64340973,72.17701721,72.54544067,72.57691956,73.20826721,74.77734375,75.2964325,75.71617,75.84069,76.53978,77.05274,77.50521,78.26881,79.38099,79.86108,80.31286,
Saudi Arabia,SAU,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.96852875,,,,,,,,87.06077,,,,87.53204,,,,,,,,,96.53143,,,,97.10371,,
Sudan,SDN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.58102,,,,,,,,59.79825,,,,,,,,,,65.43515,
Senegal,SEN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.90288162,,,,,,,,,,,,,,51.05153,,,,52.25848,,,61.80952,,66.34154,,52.80447,,,,64.81228,,
Singapore,SGP,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,91.56623077,,,,,,,,,,95.09316254,,,,,,,,,,96.5651,,,,,,,,,,98.03714,98.39284,98.46946,98.54254,98.60895,98.55957,98.73453,98.79692,98.8509,
Solomon Islands,SLB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.69999695,,,,,,,,,,83.7,,,,,,,,,,
Sierra Leone,SLE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.65429,,,,,,,,,41.33217,,,,,51.64688,
El Salvador,SLV,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.37241364,,,,,,,,,,,,,,86.69534,84.86407,87.05468,86.82521,87.0997,88.39165,,89.23501,,90.00994,90.29927,90.63138,,
San Marino,SMR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.93208,
Somalia,SOM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,7.198440075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.26464,,,,,99.4997,,99.07627,
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,61.25032043,61.47743988,62.00613022,62.33079147,62.84463882,63.31718826,63.36579132,64.0027771,64.47080231,65.07507324,65.1255188,65.59590149,66.21748352,66.83872223,67.55142212,66.46910095,67.24389648,68.28507996,68.40528107,70.55873108,69.25319672,67.90460968,67.6967392,67.0582428,68.27565765,68.40132,69.60059,70.82258,70.94757,71.48534,71.81692,72.22348,72.19904,72.54654,
South Sudan,SSD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.83693,,,,,,,,,,40.26481,
Sub-Saharan Africa,SSF,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,61.25363922,61.48086166,62.00954056,62.33432007,62.84820938,63.32080841,63.36951828,64.00646973,64.47451782,65.07868958,65.12930298,65.59964752,66.22115326,66.8423233,67.55493164,66.4728775,67.24765778,68.28872681,68.4090271,70.56221008,69.25694275,67.90857697,67.70075226,67.06227875,68.27951813,68.40511,69.60421,70.82597,70.9509,71.48854,71.82003,72.22648,72.20199,72.54938,
Small states,SST,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,78.82431793,79.19766235,79.37827301,79.80032349,80.12062836,80.3814621,80.68417358,81.00682831,81.17984772,81.4927063,81.93855286,82.34542084,82.97310638,83.20771027,83.52355194,84.10646057,84.69213104,85.152771,85.43653107,85.86876678,85.44452667,84.92588043,85.61483002,85.31342316,85.83154,86.10391,86.2212,86.35358,86.64897,87.98581,87.25959,87.4741,87.73817,
Sao Tome and Principe,STP,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,73.14115143,,,,,,,,,,85.24964142,,,,,,,,,,92.23467,,,,,,,80.33024,,,,94.95617,,,,,,96.16268,
Suriname,SUR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.01633,,,,95.49294,,95.36479,,94.86987,,,,,,96.07404,
Slovak Republic,SVK,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.60208893,,,,,,,,,,,,,99.69,,,,,,,,,,99.69,,,,,
Sweden,SWE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,57.38439178,,,,,,,,,,69.68347168,,,,,,,,,,,,,,83.15462,,,,,,,,,,83.90015,,,,,,,,88.28758,
Sint Maarten (Dutch part),SXM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.93166351,,,,,,,87.01515961,,,,,,,,91.40732,,,,,,,,93.46392,,,,,,,,95.41176,
Syrian Arab Republic,SYR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,73.58422089,,,,,,,,,,,,,,,,,,,,,91.02857,,87.75814,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.26059914,,,,,,,40.82706,,,,39.36825,,,,,,,,,,,38.9182,31.32879,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,76.825737,76.93914032,77.75823212,78.57837677,78.89910126,80.14031982,80.75713348,81.63916016,82.36422729,83.05040741,83.72554016,84.72422791,87.64333344,88.0689621,87.70881653,88.79576874,89.10987854,89.36032104,89.71116638,90.05465698,90.40499115,93.68665314,93.9058609,94.10368347,94.50135803,94.5893631,94.81179047,95.0027771,95.38063049,95.61807251,95.88024902,96.50036621,96.6349411,96.78246307,96.80793,96.61029,96.75177,96.8191,97.05633,97.24422,97.31057,97.41794,97.48526,
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,97.26450348,97.70005035,97.81587982,97.85092163,97.92398834,97.96099854,98.02806091,98.13794708,98.14105988,98.18952179,98.23461914,98.27837372,98.32282257,98.38392639,98.41870117,98.50393677,98.52018738,98.72666168,98.76641846,98.80081177,98.82653046,98.87728119,99.00550079,98.98779297,99.01895905,99.02554321,99.13543701,99.2756,99.37583,99.4206,99.43858,99.45283,99.46546,99.50673,99.50232,99.52141,
Togo,TGO,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.72574,,,,,,70.27027,,,71.16635,,74.05682,,,,77.25943,,,,
Thailand,THA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,92.21295929,,,,,,,,,,,,,,,,,,,,94.90157,,,,,95.60024,,,,,96.43502,,,95.25126,,94.65912,,,,
Tajikistan,TJK,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.79109192,,,,,,,,,,,99.68399,,,,,,,,,,,,,,99.82,,,,,
Turkmenistan,TKM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.32498169,,,,,,,,,,,,,,,,,,,99.75,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,80.93759918,80.95320892,81.22789764,81.5405426,81.87265778,82.16249847,82.33454895,82.68428802,82.94628143,83.23966217,83.49915314,83.74812317,83.98342133,84.28665161,84.66770935,85.00110626,85.19719696,85.78543854,86.38732147,87.00544739,87.60270691,88.21620178,88.50032043,88.79075623,89.21517181,89.46726227,89.64531708,89.82428741,89.88030243,90.63005066,90.59037018,91.04293823,91.20410156,91.64151001,91.89794922,92.29476929,92.09297,92.71484,92.84085,92.86656,93.28084,93.50491,93.98583,94.08547,94.20759,
Timor-Leste,TLS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3,,,,,,58.5,,,63.59179,,,,,,,,71.86872,
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,53.20708847,53.67678833,54.14931107,54.62464905,55.14067078,55.35675812,56.23891068,56.91315079,57.58843994,58.3507309,59.03160858,59.66204834,60.12007141,60.99501038,61.97634888,62.77807999,63.60950851,64.59075165,65.43611145,67.7077713,68.72228241,69.70400238,70.9396286,71.59475708,72.83289337,73.69065094,74.6548996,75.59635162,76.4157486,77.17996216,78.13671875,78.32202911,82.38141632,82.9161911,83.0914917,80.9540863,81.51403809,81.88897705,81.29152679,81.76913,81.92817,82.59133,82.89578,83.2006,83.54321,81.59751,82.05499,82.31167,
Tonga,TON,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,99.65866089,,,,,,,,,,,,,,,,,,,,98.83406067,,,,,,,,,,98.95388,,,,,99.3351,,,,,,,99.35098,
South Asia (IDA & IBRD),TSA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,49.83835983,49.84630966,50.43283081,50.99378967,51.51330948,52.02640915,51.86492157,53.02721024,53.5567894,54.0771904,54.59061813,55.08856964,55.5811615,57.04936981,57.67573929,58.27148056,58.33132935,59.8572998,60.89709854,61.52906036,62.1688385,62.80709076,63.44421005,68.60553741,69.13890076,69.6803894,69.85626984,70.73000336,71.64340973,72.17701721,72.54544067,72.57691956,73.20826721,74.77734375,75.2964325,75.71617,75.84069,76.53978,77.05274,77.50521,78.26881,79.38099,79.86108,80.31286,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,61.25363922,61.48086166,62.00954056,62.33432007,62.84820938,63.32080841,63.36951828,64.00646973,64.47451782,65.07868958,65.12930298,65.59964752,66.22115326,66.8423233,67.55493164,66.4728775,67.24765778,68.28872681,68.4090271,70.56221008,69.25694275,67.90857697,67.70075226,67.06227875,68.27951813,68.40511,69.60421,70.82597,70.9509,71.48854,71.82003,72.22648,72.20199,72.54938,
Trinidad and Tobago,TTO,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,96.52153015,,,,,,,,,,98.00980377,,,,,,,,,,98.75,,,,,,,,,,99.14,,,,,,,,,
Tunisia,TUN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,60.40723038,,,,,,,,,,,,,,,,,,,,83.38509,,,86.05368,86.37581,,87.37573,87.76076,88.47578,,86.06012,,,,,
Turkey,TUR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,77.50393677,,,,,81.44944,,,,,87.61972046,,,,,89.84703064,,,,,,,,,,,,,,95.27349,96.00062,95.99562,96.20186,,96.37771,97.29981,97.93499,98.2629,98.40137,98.49679,98.57562,98.77583,98.81996,,
Tuvalu,TUV,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3657074,,,,,,,,,,,,,,77.5064,,,,,,,,75.4678,,83.37769,,,83.20485,,,,
Uganda,UGA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1980896,,,,,,,,,,,78.30402,,,,81.38859,,,,82.63139,,79.12304,,,,,,82.65601,
Ukraine,UKR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.74343,,,,,,,,,,,99.99394,,,,,,,
Upper middle income,UMC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,78.49640656,78.65618896,79.3534317,80.04270935,80.71392822,81.36721039,81.89919281,82.68772125,83.38948059,83.99900818,84.54915619,85.11200714,87.52188873,87.92034149,87.8447113,88.71910095,89.07502747,89.40998077,89.73193359,90.07285309,90.36808777,93.05766296,93.29718018,93.51094818,93.85382843,93.96399689,94.05197144,94.48104095,94.78920746,95.0165863,95.1282196,95.69734192,95.84986115,95.87120819,95.87568,96.08603,96.16961,96.20337,96.3624,96.45816,96.61023,96.54309,96.63746,
Uruguay,URY,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,93.38825989,,,,,,,,,,94.83361053,,,,,,,,,,,96.24452972,,,,,,,,,,97.44478,97.42169,97.83128,97.97242,97.61017,98.02311,98.10397,98.06342,98.02507,98.14592,98.24453,98.23419,98.37136,
United States,USA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.16444,,,,,,,,,,,,,99.99383,99.98519,99.99204,99.99487,,,
St. Vincent and the Grenadines,VCT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,95.80000305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,86.48932648,,,,,,,,,90.6725235,,,,,,,,,,,93.25745,,,,,,95.38173,,95.67537,,94.50232,,,,96.65108,97.03911,,,
British Virgin Islands,VGB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,90.38146973,,,,,,,,,,93.00299072,,,,,,,,,,93.91825867,93.93268,,,,,,,,,95.78533,,,,,,,,,96.45678,
Vanuatu,VUT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,57.33509827,,,,,62.31000137,,,,,,,,,,71.76999664,,,,,,,,,,80.48,,,,,,,,,,86.18,,,,88.30635,
